zipCode,CountyName,month,zori
93950,Monterey County,2026-03,3013.38590566117
93923,Monterey County,2026-03,4378.181243422753
95066,Santa Cruz County,2026-03,3743.0875938258264
95030,Santa Clara County,2026-03,4529.082094532224
95010,Santa Cruz County,2026-03,3194.144991317512
95076,Santa Cruz County,2026-04,3087.1360555343485
93906,Monterey County,2026-04,2375.450707449223
95037,Santa Clara County,2026-04,3809.1407971787185
95060,Santa Cruz County,2026-04,3505.4716333957854
95050,Santa Clara County,2026-04,3495.0203273710167
95120,Santa Clara County,2026-04,5208.980801313395
95062,Santa Cruz County,2026-04,3518.341494222806
93955,Monterey County,2026-04,2901.6814573916336
93940,Monterey County,2026-04,2653.145176042214
95032,Santa Clara County,2026-04,4260.772389496783
93901,Monterey County,2026-04,2314.882966755728
90291,Los Angeles County,2026-04,3890.501800538407
95003,Santa Cruz County,2026-04,3892.1226298744423
93907,Monterey County,2026-04,2633.900817598326
93933,Monterey County,2026-04,3087.465229683263
93950,Monterey County,2026-04,3052.2781098376736
93923,Monterey County,2026-04,5243.8057814192925
95066,Santa Cruz County,2026-04,3801.7042589761654
95030,Santa Clara County,2026-04,4374.599170974942
95010,Santa Cruz County,2026-04,3174.4295129395136
95076,Santa Cruz County,2026-05,3108.9500955149047
93906,Monterey County,2026-05,2362.7133293983675
95037,Santa Clara County,2026-05,3848.2032613146775
95060,Santa Cruz County,2026-05,3549.416563980043
95050,Santa Clara County,2026-05,3499.2037638148204
95120,Santa Clara County,2026-05,5216.038842171232
95062,Santa Cruz County,2026-05,3598.387577700065
93955,Monterey County,2026-05,2910.107746108073
93940,Monterey County,2026-05,2657.795360668955
95032,Santa Clara County,2026-05,4314.151447614941
93901,Monterey County,2026-05,2352.88623915228
90291,Los Angeles County,2026-05,3932.099656650275
95003,Santa Cruz County,2026-05,3838.703599417632
93907,Monterey County,2026-05,2727.469734916012
93933,Monterey County,2026-05,3119.803411152962
93950,Monterey County,2026-05,3007.0905079580098
93923,Monterey County,2026-05,5585.5238014394645
95066,Santa Cruz County,2026-05,3835.246721410102
95030,Santa Clara County,2026-05,4520.900004957376
95010,Santa Cruz County,2026-05,3181.547211524851
95076,Santa Cruz County,2026-06,3132.4294476717364
93906,Monterey County,2026-06,2366.5927907560113
95037,Santa Clara County,2026-06,3909.0924098090063
95060,Santa Cruz County,2026-06,3565.628494275744
95050,Santa Clara County,2026-06,3558.676026461668
95120,Santa Clara County,2026-06,5333.105590572675
95062,Santa Cruz County,2026-06,3640.044468571192
93955,Monterey County,2026-06,2952.700431454762
93940,Monterey County,2026-06,2689.5652609548706
95032,Santa Clara County,2026-06,4311.0911573328285
93901,Monterey County,2026-06,2358.8796470135953
90291,Los Angeles County,2026-06,3901.008347439887
95003,Santa Cruz County,2026-06,3945.47937086358
93907,Monterey County,2026-06,2650.155301045339
93933,Monterey County,2026-06,3205.552653840856
93950,Monterey County,2026-06,3025.6309934696933
93923,Monterey County,2026-06,6533.789764824352
95066,Santa Cruz County,2026-06,3857.710977189305
95030,Santa Clara County,2026-06,4619.665523767805
95010,Santa Cruz County,2026-06,3280.8739548090807
95076,Santa Cruz County,2026-07,3171.734401897006
93906,Monterey County,2026-07,2388.9761319198633
95037,Santa Clara County,2026-07,3923.038204390533
95060,Santa Cruz County,2026-07,3544.2074316006556
95050,Santa Clara County,2026-07,3604.672080307883
95120,Santa Clara County,2026-07,5256.191140962666
95062,Santa Cruz County,2026-07,3616.706487513284
93955,Monterey County,2026-07,3030.9329297022346
93940,Monterey County,2026-07,2684.352019642471
95032,Santa Clara County,2026-07,4341.04653295279
93901,Monterey County,2026-07,2376.3220666648117
90291,Los Angeles County,2026-07,3880.1310384218305
95003,Santa Cruz County,2026-07,3951.160013620528
93907,Monterey County,2026-07,2645.4354478015575
93933,Monterey County,2026-07,3275.800520931502
93950,Monterey County,2026-07,3029.0125441011705
93923,Monterey County,2026-07,5825.566906600798
95066,Santa Cruz County,2026-07,3803.761167351363
95030,Santa Clara County,2026-07,4712.546439381337
95010,Santa Cruz County,2026-07,3310.042160339573
93924,Monterey County,2026-07,3782.2877591422903
95076,Santa Cruz County,2026-08,3186.3968253968255
93906,Monterey County,2026-08,2402.748717948718
95037,Santa Clara County,2026-08,3926.998168498169
95060,Santa Cruz County,2026-08,3518.155221861472
95050,Santa Clara County,2026-08,3636.0777067893346
95120,Santa Clara County,2026-08,5512.277777777778
95062,Santa Cruz County,2026-08,3583.7038073038075
93955,Monterey County,2026-08,3060.976190476191
93940,Monterey County,2026-08,2696.2581180223287
95032,Santa Clara County,2026-08,4354.769444444445
93901,Monterey County,2026-08,2357.496031746032
90291,Los Angeles County,2026-08,3906.909722222222
95003,Santa Cruz County,2026-08,3975.0259259259255
93907,Monterey County,2026-08,2618.75
93933,Monterey County,2026-08,3252.121693121693
93950,Monterey County,2026-08,3054.509259259259
93923,Monterey County,2026-08,5898.61111111111
95066,Santa Cruz County,2026-08,3843.8888888888887
95030,Santa Clara County,2026-08,4780.555555555556
95033,Santa Clara County,2026-08,4250.0
95010,Santa Cruz County,2026-08,3336.8333333333335
95006,Santa Cruz County,2026-08,3250.0
93924,Monterey County,2026-08,5175.0
